Company:,Ride Hailing Data,,,,,,
Date:,,,,,,,
,,,,,,,
Ride ID,OriginArea,BookingTime,Total (hh:mm:ss),Traffic Period,Confirmed,Confirmation Time,Ride Start Time
RD39185,Koramangala,10:43 AM,00:25:00,Peak Time,No,8,0
RD39186,Koramangala,9:22 AM,00:11:00,Peak Time,Yes,2,9
RD39187,Koramangala,8:26 AM,00:32:00,Peak Time,No,13,0
RD39188,Koramangala,9:29 AM,00:32:00,Peak Time,No,13,0
RD39189,Koramangala,8:47 AM,00:13:00,Peak Time,No,6,0
RD39190,Koramangala,10:28 AM,00:21:00,Peak Time,Yes,5,16
RD39191,Koramangala,10:36 AM,00:14:00,Peak Time,Yes,3,11
RD39192,Koramangala,10:15 AM,00:27:00,Peak Time,Yes,5,22
RD39193,Koramangala,9:57 AM,00:28:00,Peak Time,Yes,6,22
RD39194,Koramangala,10:39 AM,00:21:00,Peak Time,No,9,0
RD39195,Koramangala,9:08 AM,00:27:00,Peak Time,Yes,5,22
RD39196,Koramangala,10:37 AM,00:17:00,Peak Time,No,4,0
RD39197,Koramangala,8:59 AM,00:11:00,Peak Time,No,9,0
RD39198,Koramangala,12:03 PM,00:16:00,Non-Peak Time,No,9,0
RD39199,Koramangala,12:07 PM,00:22:00,Non-Peak Time,Yes,7,15
RD39200,Koramangala,12:40 PM,00:22:00,Non-Peak Time,No,6,0
RD39201,Koramangala,3:11 PM,00:13:00,Non-Peak Time,Yes,3,10
RD39202,Koramangala,1:42 PM,00:21:00,Non-Peak Time,Yes,5,16
RD39203,Koramangala,2:33 PM,00:26:00,Non-Peak Time,Yes,5,21
RD39204,Koramangala,1:42 PM,00:29:00,Non-Peak Time,Yes,6,23
RD39205,Koramangala,2:20 PM,00:12:00,Non-Peak Time,Yes,3,9
RD39206,Koramangala,11:51 AM,00:10:00,Non-Peak Time,Yes,3,7
RD39207,Koramangala,2:07 PM,00:18:00,Non-Peak Time,Yes,4,14
RD39208,Koramangala,1:59 PM,00:25:00,Non-Peak Time,No,8,0
RD39209,Koramangala,12:41 PM,00:22:00,Non-Peak Time,No,11,0
RD39210,Koramangala,1:10 PM,00:17:00,Non-Peak Time,Yes,3,14
RD39211,Koramangala,11:44 AM,00:20:00,Non-Peak Time,Yes,7,13
RD39212,Koramangala,1:11 PM,00:27:00,Non-Peak Time,Yes,9,18
RD39213,Koramangala,6:09 PM,00:16:00,Peak Time,No,8,0
RD39214,Koramangala,7:31 PM,00:11:00,Peak Time,Yes,2,9
RD39215,Koramangala,6:31 PM,00:14:00,Peak Time,Yes,3,11
RD39216,Koramangala,4:21 PM,00:19:00,Peak Time,No,11,0
RD39217,Koramangala,7:02 PM,00:29:00,Peak Time,Yes,7,22
RD39218,Koramangala,4:07 PM,00:34:00,Peak Time,No,10,0
RD39219,Koramangala,5:26 PM,00:23:00,Peak Time,No,10,0
RD39220,Koramangala,9:32 PM,00:29:00,Non-Peak Time,Yes,7,22
RD39221,Koramangala,8:28 PM,00:14:00,Non-Peak Time,Yes,3,11
RD39222,Koramangala,5:58 PM,00:15:00,Peak Time,Yes,4,11
RD39223,Koramangala,4:56 PM,00:12:00,Peak Time,Yes,2,10
RD39224,Koramangala,5:03 PM,00:19:00,Peak Time,Yes,5,14
RD39225,Koramangala,7:05 PM,00:24:00,Peak Time,No,13,0
RD39226,Koramangala,4:29 PM,00:29:00,Peak Time,No,12,0
RD39227,Koramangala,9:32 PM,00:17:00,Non-Peak Time,Yes,6,11
RD39228,Koramangala,7:33 PM,00:17:00,Peak Time,Yes,6,11
RD39229,Koramangala,4:22 PM,00:14:00,Peak Time,Yes,4,10
RD39230,Koramangala,4:21 PM,00:22:00,Peak Time,No,7,0
RD39231,Koramangala,6:34 PM,00:25:00,Peak Time,No,7,0
RD39232,Koramangala,4:49 PM,00:10:00,Peak Time,Yes,3,7
RD39233,Koramangala,4:25 PM,00:10:00,Peak Time,Yes,3,7
RD39234,Koramangala,8:06 PM,00:11:00,Non-Peak Time,Yes,2,9
RD39235,Koramangala,4:14 PM,00:17:00,Peak Time,No,10,0
RD39236,Koramangala,4:54 PM,00:18:00,Peak Time,No,10,0
RD39237,Koramangala,5:59 PM,00:12:00,Peak Time,Yes,3,9
RD39238,Koramangala,6:08 PM,00:20:00,Peak Time,Yes,7,13
RD39239,Koramangala,4:34 PM,00:19:00,Peak Time,Yes,6,13
RD39240,Koramangala,8:41 PM,00:10:00,Non-Peak Time,Yes,3,7
RD39241,Koramangala,9:23 PM,00:25:00,Non-Peak Time,Yes,5,20
RD39242,Koramangala,9:43 PM,00:21:00,Non-Peak Time,Yes,7,14
RD39243,Koramangala,4:47 PM,00:20:00,Peak Time,Yes,7,13
RD39244,Koramangala,9:50 PM,00:14:00,Non-Peak Time,Yes,4,10
RD39245,Koramangala,7:38 PM,00:26:00,Peak Time,Yes,5,21
RD39246,Koramangala,4:55 PM,00:27:00,Peak Time,Yes,7,20
RD39247,Koramangala,4:58 PM,00:23:00,Peak Time,No,9,0
RD39248,Koramangala,5:25 PM,00:16:00,Peak Time,Yes,3,13
RD39249,Koramangala,5:57 PM,00:23:00,Peak Time,Yes,6,17
RD39250,Koramangala,1:39 AM,00:29:00,Non-Peak Time,Yes,7,22
RD39251,Koramangala,10:57 PM,00:15:00,Non-Peak Time,Yes,5,10
RD39252,Koramangala,2:55 AM,00:17:00,Non-Peak Time,Yes,4,13
RD39253,Koramangala,12:08 AM,00:19:00,Non-Peak Time,Yes,4,15
RD39254,Koramangala,3:28 AM,00:21:00,Non-Peak Time,Yes,7,14
RD39255,Koramangala,10:20 PM,00:20:00,Non-Peak Time,Yes,5,15
RD39256,Koramangala,2:32 AM,00:18:00,Non-Peak Time,Yes,6,12
RD39257,Koramangala,12:17 AM,00:10:00,Non-Peak Time,No,7,0
RD39258,Koramangala,1:36 AM,00:13:00,Non-Peak Time,Yes,4,9
RD39259,Koramangala,11:48 PM,00:28:00,Non-Peak Time,No,8,0
RD39260,Koramangala,3:06 AM,00:18:00,Non-Peak Time,Yes,5,13
RD39261,Koramangala,12:20 AM,00:16:00,Non-Peak Time,Yes,3,13
RD39262,Koramangala,2:34 AM,00:40:00,Non-Peak Time,No,15,0
RD39263,Koramangala,3:21 AM,00:14:00,Non-Peak Time,No,6,0
RD39264,Koramangala,4:51 AM,00:15:00,Non-Peak Time,No,10,0
RD39265,Koramangala,6:05 AM,00:11:00,Non-Peak Time,Yes,2,9
RD39266,Koramangala,6:51 AM,00:20:00,Non-Peak Time,Yes,5,15
RD39267,Koramangala,7:41 AM,00:22:00,Non-Peak Time,Yes,6,16
RD39268,Koramangala,5:47 AM,00:12:00,Non-Peak Time,Yes,2,10
RD39269,Koramangala,5:44 AM,00:17:00,Non-Peak Time,Yes,4,13
RD39270,Koramangala,5:39 AM,00:28:00,Non-Peak Time,Yes,6,22
RD39271,Koramangala,5:14 AM,00:27:00,Non-Peak Time,No,7,0
RD39272,Koramangala,6:55 AM,00:27:00,Non-Peak Time,Yes,9,18
RD39273,Koramangala,5:10 AM,00:15:00,Non-Peak Time,Yes,4,11
RD39274,Koramangala,7:03 AM,00:25:00,Non-Peak Time,Yes,6,19
RD39275,Koramangala,7:25 AM,00:11:00,Non-Peak Time,No,3,0
RD39276,Koramangala,6:36 AM,00:11:00,Non-Peak Time,Yes,4,7
RD39277,Koramangala,5:56 AM,00:12:00,Non-Peak Time,Yes,3,9
RD39278,Koramangala,7:31 AM,00:17:00,Non-Peak Time,Yes,6,11
RD39279,Koramangala,6:01 AM,00:21:00,Non-Peak Time,Yes,5,16
RD39280,Koramangala,7:54 AM,00:23:00,Non-Peak Time,Yes,8,15
RD39281,Koramangala,8:43 AM,00:18:00,Peak Time,No,9,0
RD39282,Koramangala,8:21 AM,00:17:00,Peak Time,No,9,0
RD39283,Koramangala,9:19 AM,00:22:00,Peak Time,No,8,0
RD39284,Koramangala,9:47 AM,00:20:00,Peak Time,No,12,0
RD39285,Koramangala,10:43 AM,00:24:00,Peak Time,No,10,0
RD39286,Koramangala,8:04 AM,00:21:00,Peak Time,No,10,0
RD39287,Koramangala,10:59 AM,00:13:00,Peak Time,Yes,4,9
RD39288,Koramangala,9:14 AM,00:28:00,Peak Time,Yes,7,21
RD39289,Koramangala,9:30 AM,00:17:00,Peak Time,Yes,4,13
RD39290,Koramangala,8:00 AM,00:23:00,Peak Time,No,10,0
RD39291,Koramangala,9:08 AM,00:16:00,Peak Time,Yes,4,12
RD39292,Koramangala,8:58 AM,00:22:00,Peak Time,No,7,0
RD39293,Koramangala,9:12 AM,00:15:00,Peak Time,Yes,4,11
RD39294,Koramangala,10:16 AM,00:10:00,Peak Time,No,5,0
RD39295,Koramangala,9:48 AM,00:11:00,Peak Time,Yes,3,8
RD39296,Koramangala,8:08 AM,00:10:00,Peak Time,Yes,2,8
RD39297,Koramangala,10:50 AM,00:15:00,Peak Time,Yes,3,12
RD39298,Koramangala,8:39 AM,00:29:00,Peak Time,Yes,6,23
RD39299,Koramangala,8:31 AM,00:28:00,Peak Time,No,10,0
RD39300,Koramangala,9:43 AM,00:21:00,Peak Time,Yes,7,14
RD39301,Koramangala,10:44 AM,00:15:00,Peak Time,Yes,3,12
RD39302,Koramangala,9:35 AM,00:13:00,Peak Time,Yes,4,9
RD39303,Koramangala,8:03 AM,00:26:00,Peak Time,No,11,0
RD39304,Koramangala,8:22 AM,00:26:00,Peak Time,Yes,9,17
RD39305,Koramangala,10:52 AM,00:12:00,Peak Time,Yes,4,8
RD39306,Koramangala,8:04 AM,00:19:00,Peak Time,No,8,0
RD39307,Koramangala,9:42 AM,00:27:00,Peak Time,Yes,9,18
RD39308,Koramangala,9:19 AM,00:18:00,Peak Time,Yes,4,14
RD39309,Koramangala,9:40 AM,00:19:00,Peak Time,Yes,5,14
RD39310,Koramangala,8:35 AM,00:25:00,Peak Time,No,10,0
RD39311,Koramangala,9:33 AM,00:23:00,Peak Time,Yes,5,18
RD39312,Koramangala,10:20 AM,00:27:00,Peak Time,No,9,0
RD39313,Koramangala,8:34 AM,00:12:00,Peak Time,Yes,3,9
RD39314,Koramangala,9:46 AM,00:25:00,Peak Time,No,10,0
RD39315,Koramangala,2:17 PM,00:23:00,Non-Peak Time,Yes,8,15
RD39316,Koramangala,2:37 PM,00:23:00,Non-Peak Time,Yes,8,15
RD39317,Koramangala,11:12 AM,00:22:00,Non-Peak Time,Yes,7,15
RD39318,Koramangala,3:02 PM,00:21:00,Non-Peak Time,Yes,7,14
RD39319,Koramangala,12:10 PM,00:12:00,Non-Peak Time,Yes,3,9
RD39320,Koramangala,3:18 PM,00:11:00,Non-Peak Time,No,6,0
RD39321,Koramangala,1:09 PM,00:24:00,Non-Peak Time,Yes,8,16
RD39322,Koramangala,2:45 PM,00:24:00,Non-Peak Time,Yes,8,16
RD39323,Koramangala,2:08 PM,00:15:00,Non-Peak Time,Yes,4,11
RD39324,Koramangala,11:00 AM,00:23:00,Peak Time,Yes,6,17
RD39325,Koramangala,12:28 PM,00:18:00,Non-Peak Time,No,9,0
RD39326,Koramangala,11:29 AM,00:26:00,Non-Peak Time,Yes,9,17
RD39327,Koramangala,11:03 AM,00:14:00,Non-Peak Time,Yes,5,9
RD39328,Koramangala,3:26 PM,00:16:00,Non-Peak Time,Yes,5,11
RD39329,Koramangala,12:05 PM,00:48:00,Non-Peak Time,Yes,12,36
RD39330,Koramangala,12:03 PM,00:14:00,Non-Peak Time,Yes,5,9
RD39331,Koramangala,11:38 AM,00:27:00,Non-Peak Time,Yes,9,18
RD39332,Koramangala,9:46 PM,00:21:00,Non-Peak Time,Yes,4,17
RD39333,Koramangala,5:20 PM,00:28:00,Peak Time,Yes,7,21
RD39334,Koramangala,8:17 PM,00:23:00,Non-Peak Time,Yes,5,18
RD39335,Koramangala,8:16 PM,00:17:00,Non-Peak Time,Yes,3,14
RD39336,Koramangala,7:02 PM,00:20:00,Peak Time,No,10,0
RD39337,Koramangala,6:26 PM,00:17:00,Peak Time,No,9,0
RD39338,Koramangala,6:32 PM,00:24:00,Peak Time,No,10,0
RD39339,Koramangala,4:25 PM,00:23:00,Peak Time,Yes,6,17
RD39340,Koramangala,6:08 PM,00:12:00,Peak Time,Yes,2,10
RD39341,Koramangala,5:59 PM,00:13:00,Peak Time,Yes,4,9
RD39342,Koramangala,9:35 PM,00:14:00,Non-Peak Time,Yes,3,11
RD39343,Koramangala,9:43 PM,00:29:00,Non-Peak Time,Yes,10,19
RD39344,Koramangala,4:57 PM,00:17:00,Peak Time,Yes,3,14
RD39345,Koramangala,6:57 PM,00:22:00,Peak Time,Yes,7,15
RD39346,Koramangala,6:39 PM,00:20:00,Peak Time,Yes,5,15
RD39347,Koramangala,8:15 PM,00:26:00,Non-Peak Time,No,12,0
RD39348,Koramangala,4:25 PM,00:26:00,Peak Time,No,9,0
RD39349,Koramangala,4:35 PM,00:18:00,Peak Time,No,5,0
RD39350,Koramangala,6:54 PM,00:18:00,Peak Time,Yes,6,12
RD39351,Koramangala,9:14 PM,00:23:00,Non-Peak Time,Yes,6,17
RD39352,Koramangala,4:47 PM,00:26:00,Peak Time,No,12,0
RD39353,Koramangala,4:49 PM,00:11:00,Peak Time,Yes,2,9
RD39354,Koramangala,4:57 PM,00:36:00,Peak Time,No,15,0
RD39355,Koramangala,6:46 PM,00:32:00,Peak Time,Yes,11,21
RD39356,Koramangala,6:12 PM,00:16:00,Peak Time,Yes,3,13
RD39357,Koramangala,6:53 PM,00:16:00,Peak Time,No,4,0
RD39358,Koramangala,9:44 PM,00:15:00,Non-Peak Time,Yes,5,10
RD39359,Koramangala,4:28 PM,00:14:00,Peak Time,Yes,5,9
RD39360,Koramangala,8:04 PM,00:20:00,Non-Peak Time,No,7,0
RD39361,Koramangala,8:46 PM,00:25:00,Non-Peak Time,Yes,5,20
RD39362,Koramangala,9:22 PM,00:24:00,Non-Peak Time,Yes,8,16
RD39363,Koramangala,9:42 PM,00:16:00,Non-Peak Time,No,9,0
RD39364,Koramangala,1:04 AM,00:25:00,Non-Peak Time,No,9,0
RD39365,Koramangala,2:03 AM,00:25:00,Non-Peak Time,Yes,5,20
RD39366,Koramangala,10:52 PM,00:32:00,Non-Peak Time,Yes,8,24
RD39367,Koramangala,2:12 AM,00:19:00,Non-Peak Time,Yes,5,14
RD39368,Koramangala,1:58 AM,00:24:00,Non-Peak Time,Yes,8,16
RD39369,Koramangala,12:59 AM,00:17:00,Non-Peak Time,Yes,6,11
RD39370,Koramangala,10:29 PM,00:26:00,Non-Peak Time,Yes,7,19
RD39371,Koramangala,10:17 PM,00:21:00,Non-Peak Time,Yes,7,14
RD39372,Koramangala,4:41 AM,00:18:00,Non-Peak Time,Yes,6,12
RD39373,Koramangala,10:12 PM,00:20:00,Non-Peak Time,Yes,7,13
RD39374,Koramangala,11:27 PM,00:25:00,Non-Peak Time,No,8,0
RD39375,Koramangala,4:47 AM,00:21:00,Non-Peak Time,Yes,7,14
RD39376,Koramangala,4:37 AM,00:17:00,Non-Peak Time,Yes,6,11
RD39377,Koramangala,2:54 AM,00:18:00,Non-Peak Time,Yes,5,13
RD39378,Koramangala,12:17 AM,00:13:00,Non-Peak Time,Yes,3,10
RD39379,Koramangala,4:11 AM,00:16:00,Non-Peak Time,Yes,3,13
RD39380,Koramangala,12:15 AM,00:21:00,Non-Peak Time,Yes,7,14
RD39381,Koramangala,6:57 AM,00:13:00,Non-Peak Time,No,8,0
RD39382,Koramangala,7:55 AM,00:18:00,Non-Peak Time,Yes,6,12
RD39383,Koramangala,7:22 AM,00:25:00,Non-Peak Time,Yes,5,20
RD39384,Koramangala,6:27 AM,00:29:00,Non-Peak Time,Yes,7,22
RD39385,Koramangala,6:01 AM,00:23:00,Non-Peak Time,Yes,6,17
RD39386,Koramangala,5:28 AM,00:19:00,Non-Peak Time,Yes,4,15
RD39387,Koramangala,5:18 AM,00:19:00,Non-Peak Time,No,6,0
RD39388,Koramangala,6:59 AM,00:46:00,Non-Peak Time,Yes,15,31
RD39389,Koramangala,6:59 AM,00:14:00,Non-Peak Time,Yes,5,9
RD39390,Koramangala,7:06 AM,00:10:00,Non-Peak Time,Yes,2,8
RD39391,Koramangala,5:26 AM,00:11:00,Non-Peak Time,Yes,2,9
RD39392,Koramangala,6:55 AM,00:20:00,Non-Peak Time,Yes,4,16
RD39393,Koramangala,5:44 AM,00:22:00,Non-Peak Time,Yes,4,18
RD39394,Koramangala,6:24 AM,00:26:00,Non-Peak Time,Yes,7,19
RD39395,Koramangala,6:48 AM,00:29:00,Non-Peak Time,No,8,0
RD39396,Koramangala,6:45 AM,00:20:00,Non-Peak Time,Yes,7,13
RD39397,Koramangala,5:24 AM,00:15:00,Non-Peak Time,Yes,5,10
RD39398,Koramangala,6:15 AM,00:16:00,Non-Peak Time,No,8,0
RD39399,Koramangala,10:09 AM,00:23:00,Peak Time,No,8,0
RD39400,Koramangala,9:20 AM,00:24:00,Peak Time,No,11,0
RD39401,Koramangala,9:10 AM,00:13:00,Peak Time,Yes,3,10
RD39402,Koramangala,8:08 AM,00:18:00,Peak Time,Yes,5,13
RD39403,Koramangala,10:07 AM,00:12:00,Peak Time,No,6,0
RD39404,Koramangala,10:50 AM,00:14:00,Peak Time,No,7,0
RD39405,Koramangala,9:19 AM,00:29:00,Peak Time,No,10,0
RD39406,Koramangala,8:01 AM,00:15:00,Peak Time,No,4,0
RD39407,Koramangala,8:07 AM,00:34:00,Peak Time,Yes,11,23
RD39408,Koramangala,9:10 AM,00:21:00,Peak Time,Yes,5,16
RD39409,Koramangala,9:47 AM,00:15:00,Peak Time,Yes,3,12
RD39410,Koramangala,8:31 AM,00:19:00,Peak Time,Yes,6,13
RD39411,Koramangala,8:42 AM,00:13:00,Peak Time,Yes,3,10
RD39412,Koramangala,8:00 AM,00:29:00,Peak Time,No,10,0
RD39413,Koramangala,10:11 AM,00:21:00,Peak Time,No,12,0
RD39414,Koramangala,10:46 AM,00:22:00,Peak Time,Yes,7,15
RD39415,Koramangala,9:12 AM,00:22:00,Peak Time,No,8,0
RD39416,Koramangala,8:16 AM,00:14:00,Peak Time,Yes,3,11
RD39417,Koramangala,9:11 AM,00:29:00,Peak Time,No,8,0
RD39418,Koramangala,10:35 AM,00:22:00,Peak Time,No,10,0
RD39419,Koramangala,9:08 AM,00:18:00,Peak Time,Yes,4,14
RD39420,Koramangala,10:02 AM,00:18:00,Peak Time,No,8,0
RD39421,Koramangala,10:08 AM,00:14:00,Peak Time,Yes,5,9
RD39422,Koramangala,10:46 AM,00:17:00,Peak Time,No,7,0
RD39423,Koramangala,9:46 AM,00:25:00,Peak Time,Yes,8,17
RD39424,Koramangala,10:29 AM,00:19:00,Peak Time,No,7,0
RD39425,Koramangala,8:20 AM,00:29:00,Peak Time,Yes,6,23
RD39426,Koramangala,10:59 AM,00:16:00,Peak Time,Yes,5,11
RD39427,Koramangala,8:07 AM,00:24:00,Peak Time,No,10,0
RD39428,Koramangala,9:00 AM,00:26:00,Peak Time,No,8,0
RD39429,Koramangala,8:47 AM,00:29:00,Peak Time,No,7,0
RD39430,Koramangala,9:28 AM,00:11:00,Peak Time,Yes,3,8
RD39431,Koramangala,8:07 AM,00:25:00,Peak Time,Yes,5,20
RD39432,Koramangala,8:04 AM,00:16:00,Peak Time,Yes,5,11
RD39433,Koramangala,8:19 AM,00:23:00,Peak Time,Yes,5,18
RD39434,Koramangala,9:31 AM,00:21:00,Peak Time,No,6,0
RD39435,Koramangala,2:52 PM,00:25:00,Non-Peak Time,Yes,8,17
RD39436,Koramangala,12:11 PM,00:20:00,Non-Peak Time,Yes,7,13
RD39437,Koramangala,1:05 PM,00:21:00,Non-Peak Time,Yes,4,17
RD39438,Koramangala,12:55 PM,00:14:00,Non-Peak Time,Yes,3,11
RD39439,Koramangala,3:35 PM,00:27:00,Non-Peak Time,Yes,9,18
RD39440,Koramangala,11:07 AM,00:17:00,Non-Peak Time,Yes,4,13
RD39441,Koramangala,2:34 PM,00:25:00,Non-Peak Time,Yes,5,20
RD39442,Koramangala,2:11 PM,00:16:00,Non-Peak Time,No,7,0
RD39443,Koramangala,12:23 PM,00:11:00,Non-Peak Time,Yes,4,7
RD39444,Koramangala,2:06 PM,00:17:00,Non-Peak Time,Yes,4,13
RD39445,Koramangala,3:00 PM,00:10:00,Non-Peak Time,No,6,0
RD39446,Koramangala,12:42 PM,00:12:00,Non-Peak Time,Yes,2,10
RD39447,Koramangala,11:21 AM,00:12:00,Non-Peak Time,Yes,2,10
RD39448,Koramangala,1:03 PM,00:20:00,Non-Peak Time,Yes,4,16
RD39449,Koramangala,3:00 PM,00:28:00,Non-Peak Time,Yes,9,19
RD39450,Koramangala,9:16 PM,00:13:00,Non-Peak Time,Yes,4,9
RD39451,Koramangala,5:29 PM,00:22:00,Peak Time,Yes,4,18
RD39452,Koramangala,8:15 PM,00:19:00,Non-Peak Time,Yes,6,13
RD39453,Koramangala,8:15 PM,00:15:00,Non-Peak Time,Yes,5,10
RD39454,Koramangala,8:18 PM,00:13:00,Non-Peak Time,Yes,3,10
RD39455,Koramangala,8:44 PM,00:19:00,Non-Peak Time,No,7,0
RD39456,Koramangala,5:47 PM,00:28:00,Peak Time,Yes,7,21
RD39457,Koramangala,4:02 PM,00:26:00,Peak Time,No,12,0
RD39458,Koramangala,7:57 PM,00:26:00,Peak Time,Yes,9,17
RD39459,Koramangala,9:54 PM,00:27:00,Non-Peak Time,Yes,7,20
RD39460,Koramangala,9:39 PM,00:26:00,Non-Peak Time,Yes,5,21
RD39461,Koramangala,4:33 PM,00:15:00,Peak Time,Yes,4,11
RD39462,Koramangala,9:38 PM,00:14:00,Non-Peak Time,Yes,4,10
RD39463,Koramangala,6:34 PM,00:17:00,Peak Time,Yes,4,13
RD39464,Koramangala,4:24 PM,00:22:00,Peak Time,No,8,0
RD39465,Koramangala,5:34 PM,00:54:00,Peak Time,No,14,0
RD39466,Koramangala,8:58 PM,00:18:00,Non-Peak Time,Yes,6,12
RD39467,Koramangala,8:33 PM,00:13:00,Non-Peak Time,Yes,4,9
RD39468,Koramangala,8:07 PM,00:26:00,Non-Peak Time,Yes,5,21
RD39469,Koramangala,6:45 PM,00:13:00,Peak Time,Yes,4,9
RD39470,Koramangala,9:14 PM,00:18:00,Non-Peak Time,Yes,6,12
RD39471,Koramangala,9:44 PM,00:14:00,Non-Peak Time,No,9,0
RD39472,Koramangala,9:20 PM,00:28:00,Non-Peak Time,No,9,0
RD39473,Koramangala,7:45 PM,00:19:00,Peak Time,Yes,4,15
RD39474,Koramangala,8:05 PM,00:23:00,Non-Peak Time,Yes,8,15
RD39475,Koramangala,4:28 PM,00:24:00,Peak Time,Yes,6,18
RD39476,Koramangala,4:25 PM,00:46:00,Peak Time,No,17,0
RD39477,Koramangala,7:06 PM,00:14:00,Peak Time,Yes,3,11
RD39478,Koramangala,6:51 PM,00:34:00,Peak Time,Yes,9,25
RD39479,Koramangala,6:32 PM,00:29:00,Peak Time,Yes,7,22
RD39480,Koramangala,12:46 AM,00:11:00,Non-Peak Time,Yes,4,7
RD39481,Koramangala,2:20 AM,00:18:00,Non-Peak Time,Yes,5,13
RD39482,Koramangala,3:57 AM,00:18:00,Non-Peak Time,Yes,5,13
RD39483,Koramangala,1:57 AM,00:18:00,Non-Peak Time,No,7,0
RD39484,Koramangala,1:45 AM,00:16:00,Non-Peak Time,Yes,3,13
RD39485,Koramangala,10:34 PM,00:22:00,Non-Peak Time,Yes,7,15
RD39486,Koramangala,12:40 AM,00:17:00,Non-Peak Time,No,4,0
RD39487,Koramangala,4:27 AM,00:26:00,Non-Peak Time,Yes,7,19
RD39488,Koramangala,10:28 PM,00:24:00,Non-Peak Time,No,9,0
RD39489,Koramangala,4:30 AM,00:17:00,Non-Peak Time,Yes,3,14
RD39490,Koramangala,2:42 AM,00:19:00,Non-Peak Time,Yes,4,15
RD39491,Koramangala,10:20 PM,00:26:00,Non-Peak Time,Yes,7,19
RD39492,Koramangala,1:24 AM,00:19:00,Non-Peak Time,Yes,6,13
RD39493,Koramangala,1:57 AM,00:27:00,Non-Peak Time,Yes,9,18
RD39494,Koramangala,4:36 AM,00:21:00,Non-Peak Time,Yes,7,14
RD39495,Koramangala,4:02 AM,00:20:00,Non-Peak Time,Yes,4,16
RD39496,Koramangala,7:22 AM,00:26:00,Non-Peak Time,Yes,7,19
RD39497,Koramangala,7:41 AM,00:13:00,Non-Peak Time,Yes,3,10
RD39498,Koramangala,6:52 AM,00:12:00,Non-Peak Time,Yes,2,10
RD39499,Koramangala,7:08 AM,00:15:00,Non-Peak Time,Yes,4,11
RD39500,Koramangala,7:44 AM,00:22:00,Non-Peak Time,No,12,0
RD39501,Koramangala,5:16 AM,00:11:00,Non-Peak Time,Yes,2,9
RD39502,Koramangala,6:48 AM,00:24:00,Non-Peak Time,Yes,6,18
RD39503,Koramangala,7:51 AM,00:29:00,Non-Peak Time,No,7,0
RD39504,Koramangala,7:13 AM,00:22:00,Non-Peak Time,No,9,0
RD39505,Koramangala,6:06 AM,00:14:00,Non-Peak Time,Yes,3,11
RD39506,Koramangala,6:29 AM,00:22:00,Non-Peak Time,No,5,0
RD39507,Koramangala,7:49 AM,00:22:00,Non-Peak Time,Yes,7,15
RD39508,Koramangala,6:44 AM,00:17:00,Non-Peak Time,Yes,6,11
RD39509,Koramangala,7:25 AM,00:12:00,Non-Peak Time,No,4,0
RD39510,Koramangala,6:30 AM,00:23:00,Non-Peak Time,No,10,0
RD39511,Koramangala,6:16 AM,00:12:00,Non-Peak Time,Yes,3,9
RD39512,Koramangala,5:07 AM,00:50:00,Non-Peak Time,Yes,17,33
RD39513,Koramangala,6:32 AM,00:11:00,Non-Peak Time,Yes,2,9
RD39514,Koramangala,9:47 AM,00:16:00,Peak Time,Yes,3,13
RD39515,Koramangala,10:44 AM,00:22:00,Peak Time,No,11,0
RD39516,Koramangala,9:41 AM,00:18:00,Peak Time,No,6,0
RD39517,Koramangala,8:33 AM,00:27:00,Peak Time,Yes,5,22
RD39518,Koramangala,8:01 AM,00:27:00,Peak Time,Yes,7,20
RD39519,Koramangala,9:02 AM,00:24:00,Peak Time,No,9,0
RD39520,Koramangala,10:19 AM,00:17:00,Peak Time,Yes,6,11
RD39521,Koramangala,8:02 AM,00:29:00,Peak Time,Yes,10,19
RD39522,Koramangala,10:56 AM,00:12:00,Peak Time,No,8,0
RD39523,Koramangala,8:25 AM,00:12:00,Peak Time,Yes,2,10
RD39524,Koramangala,10:31 AM,00:28:00,Peak Time,No,13,0
RD39525,Koramangala,10:24 AM,00:26:00,Peak Time,No,12,0
RD39526,Koramangala,8:42 AM,00:28:00,Peak Time,No,10,0
RD39527,Koramangala,9:18 AM,00:16:00,Peak Time,No,6,0
RD39528,Koramangala,9:56 AM,00:16:00,Peak Time,No,5,0
RD39529,Koramangala,10:05 AM,00:15:00,Peak Time,No,6,0
RD39530,Koramangala,9:49 AM,00:21:00,Peak Time,No,12,0
RD39531,Koramangala,9:49 AM,00:14:00,Peak Time,No,4,0
RD39532,Koramangala,8:16 AM,00:16:00,Peak Time,No,10,0
RD39533,Koramangala,8:47 AM,00:29:00,Peak Time,Yes,10,19
RD39534,Koramangala,10:52 AM,00:23:00,Peak Time,Yes,5,18
RD39535,Koramangala,9:07 AM,00:32:00,Peak Time,Yes,11,21
RD39536,Koramangala,10:29 AM,00:27:00,Peak Time,Yes,9,18
RD39537,Koramangala,9:42 AM,00:20:00,Peak Time,Yes,7,13
RD39538,Koramangala,8:47 AM,00:16:00,Peak Time,No,7,0
RD39539,Koramangala,10:34 AM,00:18:00,Peak Time,Yes,6,12
RD39540,Koramangala,8:12 AM,00:13:00,Peak Time,Yes,4,9
RD39541,Koramangala,9:06 AM,00:17:00,Peak Time,No,6,0
